,fips,state,name,area_2010,unemployment_rate_2019,per_capita_income_2019,"Total publicly funded clinics, 2015 [1]",proportion_votes_democrats_2016,proportion_votes_republican_2016,clinics_per_sqmiles,clinics_per_1000_sqmiles,percent_votes_democrats_2016,percent_votes_republican_2016,Rates_of_adherence_per_1000_population
1733,31171,Nebraska,Thomas County,713.24,1.3,36572,0,0.07751938,0.888888889,0,0.00,7.75,88.89,984.7
1734,31173,Nebraska,Thurston County,393.58,12.9,20141,3,0.44898965,0.49926072,0.007622339,7.62,44.90,49.93,502.32
1735,31175,Nebraska,Valley County,568.05,0.8,29378,0,0.155156538,0.814917127,0,0.00,15.52,81.49,471.04
1736,31177,Nebraska,Washington County,389.96,2.3,35145,0,0.246220711,0.696712018,0,0.00,24.62,69.67,665.96
1737,31179,Nebraska,Wayne County,442.92,1.7,27671,0,0.221390374,0.715240642,0,0.00,22.14,71.52,756.75
1738,31181,Nebraska,Webster County,574.91,1.9,29969,0,0.181387078,0.78245406,0,0.00,18.14,78.25,594.16
1739,31183,Nebraska,Wheeler County,575.18,0,29037,0,0.135076253,0.821350763,0,0.00,13.51,82.14,717.73
1740,31185,Nebraska,York County,572.51,2.7,32975,0,0.188778772,0.749040921,0,0.00,18.88,74.90,389.98
1741,32001,Nevada,Churchill County,4930.46,5.7,28462,2,0.202084857,0.715801024,0.000405642,0.41,20.21,71.58,775.19
1742,32003,Nevada,Clark County,7891.43,6,30704,16,0.523983533,0.417510102,0.002027516,2.03,52.40,41.75,354.38
1743,32005,Nevada,Douglas County,709.72,4.1,38814,3,0.303290158,0.624520111,0.004227019,4.23,30.33,62.45,357.61
1744,32007,Nevada,Elko County,17169.83,4.2,33875,5,0.183337827,0.73022378,0.000291208,0.29,18.33,73.02,295.74
1745,32009,Nevada,Esmeralda County,3581.88,1.9,25849,0,0.153664303,0.777777778,0,0.00,15.37,77.78,395.82
1746,32011,Nevada,Eureka County,4175.68,0,34249,2,0.086651054,0.846604215,0.000478964,0.48,8.67,84.66,30.65
1747,32013,Nevada,Humboldt County,9640.76,3.7,33362,2,0.215451578,0.702782528,0.000207453,0.21,21.55,70.28,479.11
1748,32015,Nevada,Lander County,5490.11,8.1,34000,3,0.167012018,0.757563199,0.000546437,0.55,16.70,75.76,466.6
1749,32017,Nevada,Lincoln County,10633.2,6.8,26432,1,0.133677298,0.783771107,9.40451E-05,0.09,13.37,78.38,508.23
1750,32019,Nevada,Lyon County,2001.19,6.3,27855,4,0.258648262,0.673554415,0.001998811,2.00,25.86,67.36,550.42
1751,32021,Nevada,Mineral County,3752.84,12.4,22921,2,0.318978468,0.590385578,0.00053293,0.53,31.90,59.04,208.77
1752,32023,Nevada,Nye County,18181.92,8.3,25558,3,0.260055125,0.679869334,0.000164999,0.16,26.01,67.99,307.21
1753,32027,Nevada,Pershing County,6036.56,7.8,19891,2,0.216952573,0.707870838,0.000331315,0.33,21.70,70.79,310.18
1754,32029,Nevada,Storey County,262.92,2.8,37941,1,0.293979672,0.63174355,0.003803438,3.80,29.40,63.17,241.08
1755,32031,Nevada,Washoe County,6302.37,4.8,36071,9,0.463642358,0.451682419,0.001428034,1.43,46.36,45.17,105.24
1756,32033,Nevada,White Pine County,8875.65,3.1,25675,2,0.187384045,0.721706865,0.000225336,0.23,18.74,72.17,295.45
1757,32510,Nevada,Carson City,144.66,4.3,31549,2,0.384154141,0.524664215,0.013825522,13.83,38.42,52.47,611.37
1758,33001,New Hampshire,Belknap County,400.23,3.9,37430,2,0.392229122,0.560472404,0.004997127,5.00,39.22,56.05,269.86
1759,33003,New Hampshire,Carroll County,931.06,2.8,37490,2,0.446856828,0.503561229,0.002148089,2.15,44.69,50.36,330.47
1760,33005,New Hampshire,Cheshire County,706.66,3.3,33946,1,0.537098345,0.410808179,0.001415108,1.42,53.71,41.08,212.83
1761,33007,New Hampshire,Coos County,1794.69,4.7,27393,5,0.429891839,0.521206162,0.002785996,2.79,42.99,52.12,242.16
1762,33009,New Hampshire,Grafton County,1708.75,2.8,37750,7,0.569459702,0.379706382,0.004096562,4.10,56.95,37.97,487.97
1763,33011,New Hampshire,Hillsborough County,876.14,3.6,40955,9,0.472832847,0.474845933,0.010272331,10.27,47.28,47.48,226.09
1764,33013,New Hampshire,Merrimack County,934.12,3.4,37367,4,0.490327145,0.459539899,0.004282105,4.28,49.03,45.95,433.54
1765,33015,New Hampshire,Rockingham County,694.72,2.9,47222,6,0.446881372,0.505276389,0.008636573,8.64,44.69,50.53,309.45
1766,33017,New Hampshire,Strafford County,368.98,3.3,35601,1,0.513766601,0.428045584,0.002710174,2.71,51.38,42.80,389.25
1767,33019,New Hampshire,Sullivan County,537.31,2.6,33042,2,0.461970047,0.488484684,0.003722246,3.72,46.20,48.85,273.12
1768,34001,New Jersey,Atlantic County,555.7,7.7,33284,6,0.515160113,0.452836256,0.010797193,10.80,51.52,45.28,232.93
1769,34003,New Jersey,Bergen County,233.01,3.9,51214,6,0.544974151,0.425090829,0.025749968,25.75,54.50,42.51,426.84
1770,34005,New Jersey,Burlington County,798.58,5.4,43187,4,0.555731635,0.40791741,0.005008891,5.01,55.57,40.79,644.59
1771,34007,New Jersey,Camden County,221.26,6.3,35958,10,0.645876146,0.322178219,0.045195697,45.20,64.59,32.22,415.11
1772,34009,New Jersey,Cape May County,251.43,6.9,40389,4,0.385033592,0.583710594,0.015909001,15.91,38.50,58.37,536.3
1773,34011,New Jersey,Cumberland County,483.7,6.8,25694,6,0.510109774,0.456693953,0.012404383,12.40,51.01,45.67,546.3
1774,34013,New Jersey,Essex County,126.21,7.7,38722,15,0.770596515,0.206995811,0.118849536,118.85,77.06,20.70,349.99
1775,34015,New Jersey,Gloucester County,322.01,5,39337,3,0.479485215,0.483777495,0.009316481,9.32,47.95,48.38,567.24
1776,34017,New Jersey,Hudson County,46.19,5,40740,14,0.744594762,0.226461462,0.303095908,303.10,74.46,22.65,483.54
1777,34019,New Jersey,Hunterdon County,427.82,3.6,57098,1,0.407993539,0.546385764,0.002337432,2.34,40.80,54.64,584.33
1778,34021,New Jersey,Mercer County,224.56,5.9,43086,8,0.663126539,0.30144624,0.035625223,35.63,66.31,30.14,510.44
1779,34023,New Jersey,Middlesex County,308.91,4.8,39599,8,0.583323899,0.385544172,0.025897511,25.90,58.33,38.55,525.99
1780,34025,New Jersey,Monmouth County,468.79,4.6,51700,7,0.436071711,0.530718455,0.014932059,14.93,43.61,53.07,562.34
1781,34027,New Jersey,Morris County,460.18,4.1,58109,6,0.459867067,0.503825628,0.013038376,13.04,45.99,50.38,571.7
1782,34029,New Jersey,Ocean County,628.78,4.8,36100,9,0.315283214,0.655270578,0.014313432,14.31,31.53,65.53,596.95
1783,34031,New Jersey,Passaic County,184.59,4.4,32064,4,0.595497596,0.378045362,0.021669646,21.67,59.55,37.80,478.45
1784,34033,New Jersey,Salem County,331.9,5.9,34047,2,0.402669405,0.55633128,0.006025911,6.03,40.27,55.63,577.13
1785,34035,New Jersey,Somerset County,301.81,4.3,55828,1,0.543530266,0.419062684,0.003313343,3.31,54.35,41.91,315.59
1786,34037,New Jersey,Sussex County,519.01,4.7,44728,1,0.326726239,0.629379908,0.001926745,1.93,32.67,62.94,485.2
1787,34039,New Jersey,Union County,102.86,5.2,41603,4,0.66281651,0.308052055,0.038887809,38.89,66.28,30.81,481.06
1788,34041,New Jersey,Warren County,356.92,5.7,39802,2,0.35074935,0.606766855,0.005603497,5.60,35.07,60.68,661.62
1789,35001,New Mexico,Bernalillo County,1160.83,5.3,30734,42,0.526048595,0.347860565,0.036181008,36.18,52.60,34.79,430.05
1790,35003,New Mexico,Catron County,6923.69,9.3,21989,2,0.210474308,0.717885375,0.000288863,0.29,21.05,71.79,471.96
1791,35005,New Mexico,Chaves County,6065.28,4.6,22041,4,0.274319163,0.638374919,0.000659491,0.66,27.43,63.84,286.17
1792,35006,New Mexico,Cibola County,4539.48,12.9,20018,4,0.466583072,0.39862069,0.000881158,0.88,46.66,39.86,534.65
1793,35007,New Mexico,Colfax County,3758.06,6.5,24035,2,0.401821286,0.487383798,0.000532189,0.53,40.18,48.74,489.21
1794,35009,New Mexico,Curry County,1404.8,5.9,23021,3,0.245837761,0.669500531,0.002135535,2.14,24.58,66.95,529.09
1795,35011,New Mexico,De Baca County,2322.62,10.8,17376,2,0.212624585,0.683277962,0.000861097,0.86,21.26,68.33,562.12
1796,35013,New Mexico,Dona Ana County,3807.51,7.1,22154,22,0.541558479,0.361995846,0.005778054,5.78,54.16,36.20,981.7
1797,35015,New Mexico,Eddy County,4175.73,4.3,30246,5,0.256517953,0.672232751,0.001197395,1.20,25.65,67.22,489.12
1798,35017,New Mexico,Grant County,3961.63,7.6,25590,8,0.492836223,0.415657405,0.002019371,2.02,49.28,41.57,650.36
1799,35019,New Mexico,Guadalupe County,3030.48,8,17420,2,0.531785517,0.326699834,0.000659961,0.66,53.18,32.67,499.66
1800,35021,New Mexico,Harding County,2125.44,1.4,34721,2,0.29601518,0.590132827,0.000940982,0.94,29.60,59.01,897.8
1801,35023,New Mexico,Hidalgo County,3436.86,6.2,22009,3,0.424836601,0.493464052,0.00087289,0.87,42.48,49.35,1234.53
1802,35025,New Mexico,Lea County,4390.93,5.8,25585,3,0.223213772,0.708503656,0.000683227,0.68,22.32,70.85,782.59
1803,35027,New Mexico,Lincoln County,4831.09,5,27454,1,0.262985547,0.6649729,0.000206993,0.21,26.30,66.50,547.08
1804,35028,New Mexico,Los Alamos County,109.17,3,60746,1,0.521860019,0.319175455,0.009160026,9.16,52.19,31.92,390.64
1805,35029,New Mexico,Luna County,2965.19,11.5,17168,5,0.440993789,0.48005521,0.001686233,1.69,44.10,48.01,673.7
1806,35031,New Mexico,McKinley County,5449.81,13.4,15931,12,0.633062383,0.235342215,0.002201912,2.20,63.31,23.53,429.89
1807,35033,New Mexico,Mora County,1931.27,10.5,19864,4,0.631123919,0.27254014,0.002071176,2.07,63.11,27.25,454.46
1808,35035,New Mexico,Otero County,6613.21,7.7,23170,6,0.307241801,0.598696272,0.000907275,0.91,30.72,59.87,651.1
1809,35037,New Mexico,Quay County,2874.35,2.8,19784,2,0.286197183,0.621971831,0.000695809,0.70,28.62,62.20,405.98
1810,35039,New Mexico,Rio Arriba County,5860.84,6.8,22911,11,0.645628767,0.242635606,0.001876864,1.88,64.56,24.26,966.04
1811,35041,New Mexico,Roosevelt County,2447.43,5.8,20123,4,0.246797609,0.660119556,0.001634367,1.63,24.68,66.01,648.66
1812,35043,New Mexico,Sandoval County,3710.65,6.5,29255,13,0.452250111,0.424905523,0.003503429,3.50,45.23,42.49,542.17
1813,35045,New Mexico,San Juan County,5513.07,8.3,23235,6,0.282038878,0.613048641,0.001088323,1.09,28.20,61.30,424.02
1814,35047,New Mexico,San Miguel County,4715.82,8,20762,18,0.679891202,0.215906959,0.00381694,3.82,67.99,21.59,404.69
1815,35049,New Mexico,Santa Fe County,1909.41,3.9,38520,19,0.712822123,0.20259125,0.009950718,9.95,71.28,20.26,813.08
1816,35051,New Mexico,Sierra County,4178.96,9.6,25344,2,0.311951647,0.584519399,0.000478588,0.48,31.20,58.45,606.85
1817,35053,New Mexico,Socorro County,6646.68,5.1,18948,5,0.484754292,0.38365897,0.000752255,0.75,48.48,38.37,272.69
1818,35055,New Mexico,Taos County,2203.11,9.8,25646,11,0.699973461,0.179538217,0.004992942,4.99,70.00,17.95,535.71
1819,35057,New Mexico,Torrance County,3344.85,6.1,20876,5,0.2832,0.5912,0.001494835,1.49,28.32,59.12,685.67
1820,35059,New Mexico,Union County,3823.74,3.2,22116,1,0.188388626,0.719194313,0.000261524,0.26,18.84,71.92,442.23
1821,35061,New Mexico,Valencia County,1066.18,6.7,23675,4,0.395246801,0.481718464,0.003751712,3.75,39.52,48.17,722.14
1822,36001,New York,Albany County,522.8,4,37635,3,0.59513387,0.352002483,0.005738332,5.74,59.51,35.20,422.57
1823,36003,New York,Allegany County,1029.31,4.8,24857,5,0.261410788,0.684471977,0.004857623,4.86,26.14,68.45,452.21
1824,36005,New York,Bronx County,42.1,9.5,21778,80,0.88726986,0.09592679,1.90023753,1900.24,88.73,9.59,290.85
1825,36007,New York,Broome County,705.77,5.7,28699,8,0.453429826,0.49032283,0.011335138,11.34,45.34,49.03,373.98
1826,36009,New York,Cattaraugus County,1308.35,5.1,25822,6,0.300990988,0.644591002,0.004585929,4.59,30.10,64.46,523.75
1827,36011,New York,Cayuga County,691.58,4.3,30509,5,0.405059089,0.537578011,0.007229822,7.23,40.51,53.76,367.44
1828,36013,New York,Chautauqua County,1060.23,5.3,26165,4,0.349952411,0.595735202,0.003772766,3.77,35.00,59.57,425.56
1829,36015,New York,Chemung County,407.35,5.2,28778,1,0.373369483,0.573128483,0.002454891,2.45,37.34,57.31,400.13
1830,36017,New York,Chenango County,893.55,5.2,27708,2,0.328106885,0.60862364,0.002238263,2.24,32.81,60.86,367.36
1831,36019,New York,Clinton County,1037.85,3.6,27761,2,0.473817746,0.464479526,0.001927061,1.93,47.38,46.45,283.42
1832,36021,New York,Columbia County,634.71,4.7,38268,2,0.481489635,0.468024216,0.003151045,3.15,48.15,46.80,431.23
1833,36023,New York,Cortland County,498.76,4.9,28229,6,0.432913591,0.499728615,0.012029834,12.03,43.29,49.97,391.45
1834,36025,New York,Delaware County,1442.44,4.3,27701,2,0.327652154,0.619417257,0.001386539,1.39,32.77,61.94,281.9
1835,36027,New York,Dutchess County,795.63,4.6,40093,9,0.473165334,0.483889217,0.011311791,11.31,47.32,48.39,440.87
1836,36029,New York,Erie County,1042.69,4,33598,13,0.501150691,0.453536613,0.012467752,12.47,50.12,45.35,535.11
1837,36031,New York,Essex County,1794.23,4.9,31667,4,0.448305591,0.482459049,0.002229369,2.23,44.83,48.25,573.83
1838,36033,New York,Franklin County,1629.12,6.7,25406,4,0.430221811,0.50409295,0.002455313,2.46,43.02,50.41,339.14
1839,36035,New York,Fulton County,495.47,4.2,27443,1,0.29673363,0.652200583,0.002018286,2.02,29.67,65.22,443.98
1840,36037,New York,Genesee County,492.94,3.7,30511,1,0.28393901,0.653476679,0.002028644,2.03,28.39,65.35,262.14
1841,36039,New York,Greene County,647.16,4,28433,1,0.337590757,0.611903122,0.001545213,1.55,33.76,61.19,439.8
1842,36041,New York,Hamilton County,1717.37,3.2,24851,1,0.279761905,0.667782738,0.000582286,0.58,27.98,66.78,372.99
1843,36043,New York,Herkimer County,1411.47,5.4,27850,0,0.300441037,0.645645274,0,0.00,30.04,64.56,649.3
1844,36045,New York,Jefferson County,1268.59,5.5,26194,8,0.358666783,0.58217319,0.006306214,6.31,35.87,58.22,384.46
1845,36047,New York,Kings County,70.82,5.9,34173,67,0.797387092,0.179088698,0.946060435,946.06,79.74,17.91,340.17
1846,36049,New York,Lewis County,1274.68,4.9,26708,2,0.2742436,0.670674942,0.001569021,1.57,27.42,67.07,515.77
1847,36051,New York,Livingston County,631.76,3.1,28701,4,0.334087938,0.612537066,0.006331518,6.33,33.41,61.25,421.09
1848,36053,New York,Madison County,654.84,4.1,30469,2,0.385075935,0.543990946,0.003054181,3.05,38.51,54.40,395.55
1849,36055,New York,Monroe County,657.21,5,33840,21,0.543668245,0.402515586,0.031953257,31.95,54.37,40.25,299.67
1850,36057,New York,Montgomery County,403.04,6.3,26521,1,0.341839661,0.606663608,0.002481143,2.48,34.18,60.67,463.5
1851,36059,New York,Nassau County,284.72,3.7,51422,17,0.512509818,0.459400416,0.059707783,59.71,51.25,45.94,436.93
1852,36061,New York,New York County,22.83,4.9,76592,64,0.871675505,0.099658757,2.803328953,2803.33,87.17,9.97,671.29
1853,36063,New York,Niagara County,522.36,4.6,30971,5,0.382418605,0.572360465,0.009571943,9.57,38.24,57.24,440.2
1854,36065,New York,Oneida County,1212.43,4.2,29687,2,0.366600696,0.578115313,0.00164958,1.65,36.66,57.81,433.41
1855,36067,New York,Onondaga County,778.39,4.9,34002,14,0.536121732,0.407773413,0.017985843,17.99,53.61,40.78,509.49
1856,36069,New York,Ontario County,644.07,3.3,36835,3,0.424492279,0.510720879,0.004657879,4.66,42.45,51.07,555.65
1857,36071,New York,Orange County,811.69,3.8,34959,15,0.447855463,0.512450889,0.018479962,18.48,44.79,51.25,422.09
1858,36073,New York,Orleans County,391.26,4.6,26298,2,0.258760914,0.6926205,0.00511169,5.11,25.88,69.26,531.03
1859,36075,New York,Oswego County,951.65,6.1,28587,15,0.353882417,0.586328816,0.015762097,15.76,35.39,58.63,384.56
1860,36077,New York,Otsego County,1001.7,5.5,28849,3,0.403274844,0.533530229,0.002994909,2.99,40.33,53.35,345.32
1861,36079,New York,Putnam County,230.31,4.3,47448,2,0.392952519,0.571244286,0.008683948,8.68,39.30,57.12,388.44
1862,36081,New York,Queens County,108.53,5.3,31930,38,0.754981093,0.220965486,0.350133604,350.13,75.50,22.10,485.19
1863,36083,New York,Rensselaer County,652.43,4.3,35903,2,0.455198436,0.48389932,0.003065463,3.07,45.52,48.39,494.24
1864,36085,New York,Richmond County,58.37,4.2,36907,10,0.404051217,0.571811326,0.171320884,171.32,40.41,57.18,398.4
1865,36087,New York,Rockland County,173.55,5.2,39286,7,0.511961143,0.461082917,0.040334198,40.33,51.20,46.11,654.28
1866,36089,New York,St. Lawrence County,2680.38,6.8,25378,2,0.416993799,0.524833589,0.000746163,0.75,41.70,52.48,688.14
1867,36091,New York,Saratoga County,809.98,3.3,43065,2,0.447175014,0.490810748,0.002469197,2.47,44.72,49.08,359.01
1868,36093,New York,Schenectady County,204.52,6,32417,2,0.50090055,0.442454039,0.009778995,9.78,50.09,44.25,391.87
1869,36095,New York,Schoharie County,621.82,5,30397,1,0.298035193,0.644914385,0.001608182,1.61,29.80,64.49,470.8
1870,36097,New York,Schuyler County,328.33,5.7,27678,2,0.327792948,0.614864063,0.006091432,6.09,32.78,61.49,391.95
1871,36099,New York,Seneca County,323.71,3.3,28245,4,0.406615856,0.527932741,0.012356739,12.36,40.66,52.79,275.69
1872,36101,New York,Steuben County,1390.56,6.1,29886,4,0.292262789,0.653871212,0.002876539,2.88,29.23,65.39,156.59
1873,36103,New York,Suffolk County,912.05,4,44465,16,0.442614908,0.524840184,0.017542898,17.54,44.26,52.48,351.64
1874,36105,New York,Sullivan County,968.13,6.6,30446,3,0.41431212,0.551737146,0.003098757,3.10,41.43,55.17,721.08
1875,36107,New York,Tioga County,518.6,5.8,31822,3,0.333333333,0.609457093,0.005784805,5.78,33.33,60.95,407.17
1876,36109,New York,Tompkins County,474.65,3.5,33075,1,0.677007444,0.255569979,0.002106816,2.11,67.70,25.56,312.67
1877,36111,New York,Ulster County,1124.24,4.7,34834,7,0.518707703,0.427334249,0.006226429,6.23,51.87,42.73,227.98
1878,36113,New York,Warren County,866.95,3.9,35271,10,0.412289611,0.51813697,0.011534691,11.53,41.23,51.81,411.78
1879,36115,New York,Washington County,831.18,4.6,28530,2,0.36775144,0.570063836,0.002406218,2.41,36.78,57.01,356
1880,36117,New York,Wayne County,603.83,4.6,31043,3,0.338215203,0.599349691,0.004968286,4.97,33.82,59.93,349.47
1881,36119,New York,Westchester County,430.5,5,57049,25,0.649051798,0.321376676,0.058072009,58.07,64.91,32.14,337.82
1882,36121,New York,Wyoming County,592.75,4.8,27947,3,0.220208845,0.72997543,0.005061156,5.06,22.02,73.00,642.35
1883,36123,New York,Yates County,338.14,4.3,28270,3,0.358662953,0.577158774,0.008872065,8.87,35.87,57.72,342.9
1884,37001,North Carolina,Alamance County,423.94,4.7,27312,4,0.422557173,0.552018365,0.009435297,9.44,42.26,55.20,304.48
1885,37003,North Carolina,Alexander County,259.99,4,26688,1,0.208206096,0.767641997,0.003846302,3.85,20.82,76.76,420.12
1886,37005,North Carolina,Alleghany County,235.06,3.6,23267,2,0.24932873,0.726697353,0.008508466,8.51,24.93,72.67,581.05
1887,37007,North Carolina,Anson County,531.45,7.5,21635,2,0.556571099,0.431017895,0.003763289,3.76,55.66,43.10,406.72
1888,37009,North Carolina,Ashe County,426.14,3.1,24814,2,0.264133739,0.710714286,0.004693293,4.69,26.41,71.07,519.52
1889,37011,North Carolina,Avery County,247.09,4,21167,2,0.20719603,0.772456576,0.008094217,8.09,20.72,77.25,479.01
1890,37013,North Carolina,Beaufort County,827.19,5.9,27504,3,0.368617314,0.613500572,0.003626736,3.63,36.86,61.35,426.64
1891,37015,North Carolina,Bertie County,699.27,9.7,22947,3,0.62228145,0.370575693,0.004290188,4.29,62.23,37.06,543.94
1892,37017,North Carolina,Bladen County,874.33,4.3,23440,2,0.445975989,0.540621228,0.002287466,2.29,44.60,54.06,376.61
1893,37019,North Carolina,Brunswick County,846.97,5.1,33312,2,0.343721656,0.63103115,0.002361359,2.36,34.37,63.10,538.02
1894,37021,North Carolina,Buncombe County,656.67,2.9,32426,4,0.557123421,0.411420967,0.00609134,6.09,55.71,41.14,355.73
1895,37023,North Carolina,Burke County,507.1,6.8,24481,2,0.290398002,0.683909878,0.003943995,3.94,29.04,68.39,514.29
1896,37025,North Carolina,Cabarrus County,361.75,4.2,32255,3,0.385134393,0.584866267,0.00829302,8.29,38.51,58.49,607.13
1897,37027,North Carolina,Caldwell County,471.57,5.5,23869,3,0.235068677,0.741292976,0.006361728,6.36,23.51,74.13,531.01
1898,37029,North Carolina,Camden County,240.56,8.1,28221,1,0.256327192,0.714112168,0.004156967,4.16,25.63,71.41,582.27
1899,37031,North Carolina,Carteret County,506.25,5.4,33722,1,0.265608494,0.710420109,0.001975309,1.98,26.56,71.04,336.27
1900,37033,North Carolina,Caswell County,424.92,5,23901,3,0.432620067,0.547598669,0.007060152,7.06,43.26,54.76,441.89
1901,37035,North Carolina,Catawba County,398.72,5.6,28224,2,0.296207697,0.67631042,0.005016051,5.02,29.62,67.63,317.13
1902,37037,North Carolina,Chatham County,682.19,3.6,40967,3,0.536156602,0.43531218,0.004397602,4.40,53.62,43.53,603.17
1903,37039,North Carolina,Cherokee County,455.43,5.5,23902,2,0.202669553,0.772799423,0.004391454,4.39,20.27,77.28,419.89
1904,37041,North Carolina,Chowan County,172.47,6.1,26256,1,0.417135622,0.56035453,0.00579811,5.80,41.71,56.04,458.64
1905,37043,North Carolina,Clay County,214.75,3.3,28467,1,0.229736619,0.746813934,0.004656577,4.66,22.97,74.68,485.36
1906,37045,North Carolina,Cleveland County,464.25,7.7,22589,1,0.337494619,0.643315132,0.002154012,2.15,33.75,64.33,946.82
1907,37047,North Carolina,Columbus County,937.29,6.5,22608,8,0.383052147,0.603996251,0.008535245,8.54,38.31,60.40,616.36
1908,37049,North Carolina,Craven County,708.96,6,29521,2,0.378122905,0.596050269,0.002821034,2.82,37.81,59.61,579.37
1909,37051,North Carolina,Cumberland County,652.32,7.7,24936,6,0.566896031,0.406689603,0.00919794,9.20,56.69,40.67,474.17
1910,37053,North Carolina,Currituck County,261.85,3.8,31849,1,0.231747565,0.7300974,0.00381898,3.82,23.17,73.01,464.63
1911,37055,North Carolina,Dare County,383.42,3.8,34578,2,0.372402546,0.593560945,0.005216212,5.22,37.24,59.36,299.02
